number_global,team_slot,code,type,category,section,group,team,countryCode,name,player,position,notes,sourceUrl,statusCadastro
825,5,COD-005,NORMAL,jogador,Seleções,Grupo K,RD Congo,COD,Axel Tuanzebe,Axel Tuanzebe,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
826,6,COD-006,NORMAL,jogador,Seleções,Grupo K,RD Congo,COD,Arthur Masuaku,Arthur Masuaku,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
827,7,COD-007,NORMAL,jogador,Seleções,Grupo K,RD Congo,COD,Chancel Mbemba,Chancel Mbemba,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
828,8,COD-008,NORMAL,jogador,Seleções,Grupo K,RD Congo,COD,Joris Kayembe,Joris Kayembe,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
829,9,COD-009,NORMAL,jogador,Seleções,Grupo K,RD Congo,COD,Charles Pickel,Charles Pickel,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
830,10,COD-010,NORMAL,jogador,Seleções,Grupo K,RD Congo,COD,Ngal’ayel Mukau,Ngal’ayel Mukau,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
831,11,COD-011,NORMAL,jogador,Seleções,Grupo K,RD Congo,COD,Edo Kayembe,Edo Kayembe,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
832,12,COD-012,NORMAL,jogador,Seleções,Grupo K,RD Congo,COD,Samuel Moutoussamy,Samuel Moutoussamy,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
833,13,COD-013,NORMAL,foto_do_time,Seleções,Grupo K,RD Congo,COD,Foto oficial do RD Congo,,,Foto do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
834,14,COD-014,NORMAL,jogador,Seleções,Grupo K,RD Congo,COD,Théo Bongonda,Théo Bongonda,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
835,15,COD-015,NORMAL,jogador,Seleções,Grupo K,RD Congo,COD,Meschack Elia,Meschack Elia,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
836,16,COD-016,NORMAL,jogador,Seleções,Grupo K,RD Congo,COD,Yoane Wissa,Yoane Wissa,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
837,17,COD-017,NORMAL,jogador,Seleções,Grupo K,RD Congo,COD,Brian Cipenga,Brian Cipenga,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
838,18,COD-018,NORMAL,jogador,Seleções,Grupo K,RD Congo,COD,Fiston Mayele,Fiston Mayele,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
839,19,COD-019,NORMAL,jogador,Seleções,Grupo K,RD Congo,COD,Cédric Bakambu,Cédric Bakambu,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
840,20,COD-020,NORMAL,jogador,Seleções,Grupo K,RD Congo,COD,Nathanaël Mbuku,Nathanaël Mbuku,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
841,1,UZB-001,SHINY,escudo_do_time,Seleções,Grupo K,Uzbequistão,UZB,Escudo do Uzbequistão,,,Escudo do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
842,2,UZB-002,NORMAL,jogador,Seleções,Grupo K,Uzbequistão,UZB,Jamshid Iskanderov,Jamshid Iskanderov,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
843,3,UZB-003,NORMAL,jogador,Seleções,Grupo K,Uzbequistão,UZB,Utkir Yusupov,Utkir Yusupov,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
844,4,UZB-004,NORMAL,jogador,Seleções,Grupo K,Uzbequistão,UZB,Farrukh Savfiev,Farrukh Savfiev,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
845,5,UZB-005,NORMAL,jogador,Seleções,Grupo K,Uzbequistão,UZB,Sherzod Nasrullaev,Sherzod Nasrullaev,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
846,6,UZB-006,NORMAL,jogador,Seleções,Grupo K,Uzbequistão,UZB,Umar Eshmurodov,Umar Eshmurodov,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
847,7,UZB-007,NORMAL,jogador,Seleções,Grupo K,Uzbequistão,UZB,Husniddin Aliqulov,Husniddin Aliqulov,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
848,8,UZB-008,NORMAL,jogador,Seleções,Grupo K,Uzbequistão,UZB,Rustamjon Ashurmatov,Rustamjon Ashurmatov,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
849,9,UZB-009,NORMAL,jogador,Seleções,Grupo K,Uzbequistão,UZB,Khojiakbar Alijonov,Khojiakbar Alijonov,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
850,10,UZB-010,NORMAL,jogador,Seleções,Grupo K,Uzbequistão,UZB,Abdukodir Khusanov,Abdukodir Khusanov,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
851,11,UZB-011,NORMAL,jogador,Seleções,Grupo K,Uzbequistão,UZB,Odiljon Hamrobekov,Odiljon Hamrobekov,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
852,12,UZB-012,NORMAL,jogador,Seleções,Grupo K,Uzbequistão,UZB,Otabek Shukurov,Otabek Shukurov,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
853,13,UZB-013,NORMAL,foto_do_time,Seleções,Grupo K,Uzbequistão,UZB,Foto oficial do Uzbequistão,,,Foto do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
854,14,UZB-014,NORMAL,jogador,Seleções,Grupo K,Uzbequistão,UZB,Azizbek Turgunboev,Azizbek Turgunboev,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
855,15,UZB-015,NORMAL,jogador,Seleções,Grupo K,Uzbequistão,UZB,Khojimat Erkinov,Khojimat Erkinov,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
856,16,UZB-016,NORMAL,jogador,Seleções,Grupo K,Uzbequistão,UZB,Eldor Shomurodov,Eldor Shomurodov,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
857,17,UZB-017,NORMAL,jogador,Seleções,Grupo K,Uzbequistão,UZB,Oston Urunov,Oston Urunov,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
858,18,UZB-018,NORMAL,jogador,Seleções,Grupo K,Uzbequistão,UZB,Jaloliddin Masharipov,Jaloliddin Masharipov,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
859,19,UZB-019,NORMAL,jogador,Seleções,Grupo K,Uzbequistão,UZB,Igor Sergeev,Igor Sergeev,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
860,20,UZB-020,NORMAL,jogador,Seleções,Grupo K,Uzbequistão,UZB,Abbosbek Fayzullaev,Abbosbek Fayzullaev,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
861,1,COL-001,SHINY,escudo_do_time,Seleções,Grupo K,Colômbia,COL,Escudo do Colômbia,,,Escudo do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
862,2,COL-002,NORMAL,jogador,Seleções,Grupo K,Colômbia,COL,Richard Ríos,Richard Ríos,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
863,3,COL-003,NORMAL,jogador,Seleções,Grupo K,Colômbia,COL,Camilo Vargas,Camilo Vargas,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
864,4,COL-004,NORMAL,jogador,Seleções,Grupo K,Colômbia,COL,David Ospina,David Ospina,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
865,5,COL-005,NORMAL,jogador,Seleções,Grupo K,Colômbia,COL,Dávinson Sánchez,Dávinson Sánchez,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
866,6,COL-006,NORMAL,jogador,Seleções,Grupo K,Colômbia,COL,Yerry Mina,Yerry Mina,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
867,7,COL-007,NORMAL,jogador,Seleções,Grupo K,Colômbia,COL,Daniel Muñoz,Daniel Muñoz,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
868,8,COL-008,NORMAL,jogador,Seleções,Grupo K,Colômbia,COL,Johan Mojica,Johan Mojica,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
869,9,COL-009,NORMAL,jogador,Seleções,Grupo K,Colômbia,COL,Jhon Lucumí,Jhon Lucumí,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
870,10,COL-010,NORMAL,jogador,Seleções,Grupo K,Colômbia,COL,Santiago Arias,Santiago Arias,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
871,11,COL-011,NORMAL,jogador,Seleções,Grupo K,Colômbia,COL,Jefferson Lerma,Jefferson Lerma,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
872,12,COL-012,NORMAL,jogador,Seleções,Grupo K,Colômbia,COL,Kevin Castaño,Kevin Castaño,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
873,13,COL-013,NORMAL,foto_do_time,Seleções,Grupo K,Colômbia,COL,Foto oficial do Colômbia,,,Foto do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
874,14,COL-014,NORMAL,jogador,Seleções,Grupo K,Colômbia,COL,James Rodríguez,James Rodríguez,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
875,15,COL-015,NORMAL,jogador,Seleções,Grupo K,Colômbia,COL,Juan Fernando Quintero,Juan Fernando Quintero,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
876,16,COL-016,NORMAL,jogador,Seleções,Grupo K,Colômbia,COL,Jorge Carrascal,Jorge Carrascal,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
877,17,COL-017,NORMAL,jogador,Seleções,Grupo K,Colômbia,COL,Jhon Arias,Jhon Arias,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
878,18,COL-018,NORMAL,jogador,Seleções,Grupo K,Colômbia,COL,Jhon Córdoba,Jhon Córdoba,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
879,19,COL-019,NORMAL,jogador,Seleções,Grupo K,Colômbia,COL,Luis Suárez,Luis Suárez,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
880,20,COL-020,NORMAL,jogador,Seleções,Grupo K,Colômbia,COL,Luis Díaz,Luis Díaz,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
881,1,ENG-001,SHINY,escudo_do_time,Seleções,Grupo L,Inglaterra,ENG,Escudo do Inglaterra,,,Escudo do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
882,2,ENG-002,NORMAL,jogador,Seleções,Grupo L,Inglaterra,ENG,Cole Palmer,Cole Palmer,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
883,3,ENG-003,NORMAL,jogador,Seleções,Grupo L,Inglaterra,ENG,Jordan Pickford,Jordan Pickford,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
884,4,ENG-004,NORMAL,jogador,Seleções,Grupo L,Inglaterra,ENG,John Stones,John Stones,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
885,5,ENG-005,NORMAL,jogador,Seleções,Grupo L,Inglaterra,ENG,Marc Guéhi,Marc Guéhi,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
886,6,ENG-006,NORMAL,jogador,Seleções,Grupo L,Inglaterra,ENG,Ezri Konsa,Ezri Konsa,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
887,7,ENG-007,NORMAL,jogador,Seleções,Grupo L,Inglaterra,ENG,Trent Alexander-Arnold,Trent Alexander-Arnold,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
888,8,ENG-008,NORMAL,jogador,Seleções,Grupo L,Inglaterra,ENG,Reece James,Reece James,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
889,9,ENG-009,NORMAL,jogador,Seleções,Grupo L,Inglaterra,ENG,Dan Burn,Dan Burn,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
890,10,ENG-010,NORMAL,jogador,Seleções,Grupo L,Inglaterra,ENG,Jordan Henderson,Jordan Henderson,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
891,11,ENG-011,NORMAL,jogador,Seleções,Grupo L,Inglaterra,ENG,Declan Rice,Declan Rice,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
892,12,ENG-012,NORMAL,jogador,Seleções,Grupo L,Inglaterra,ENG,Jude Bellingham,Jude Bellingham,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
893,13,ENG-013,NORMAL,foto_do_time,Seleções,Grupo L,Inglaterra,ENG,Foto oficial do Inglaterra,,,Foto do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
894,14,ENG-014,NORMAL,jogador,Seleções,Grupo L,Inglaterra,ENG,Morgan Rogers,Morgan Rogers,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
895,15,ENG-015,NORMAL,jogador,Seleções,Grupo L,Inglaterra,ENG,Anthony Gordon,Anthony Gordon,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
896,16,ENG-016,NORMAL,jogador,Seleções,Grupo L,Inglaterra,ENG,Phil Foden,Phil Foden,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
897,17,ENG-017,NORMAL,jogador,Seleções,Grupo L,Inglaterra,ENG,Bukayo Saka,Bukayo Saka,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
898,18,ENG-018,NORMAL,jogador,Seleções,Grupo L,Inglaterra,ENG,Harry Kane,Harry Kane,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
899,19,ENG-019,NORMAL,jogador,Seleções,Grupo L,Inglaterra,ENG,Marcus Rashford,Marcus Rashford,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
900,20,ENG-020,NORMAL,jogador,Seleções,Grupo L,Inglaterra,ENG,Ollie Watkins,Ollie Watkins,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
901,1,CRO-001,SHINY,escudo_do_time,Seleções,Grupo L,Croácia,CRO,Escudo do Croácia,,,Escudo do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
902,2,CRO-002,NORMAL,jogador,Seleções,Grupo L,Croácia,CRO,Lovro Majer,Lovro Majer,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
903,3,CRO-003,NORMAL,jogador,Seleções,Grupo L,Croácia,CRO,Dominik Livaković,Dominik Livaković,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
904,4,CRO-004,NORMAL,jogador,Seleções,Grupo L,Croácia,CRO,Duje Ćaleta-Car,Duje Ćaleta-Car,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
905,5,CRO-005,NORMAL,jogador,Seleções,Grupo L,Croácia,CRO,Joško Gvardiol,Joško Gvardiol,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
906,6,CRO-006,NORMAL,jogador,Seleções,Grupo L,Croácia,CRO,Josip Stanišić,Josip Stanišić,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
907,7,CRO-007,NORMAL,jogador,Seleções,Grupo L,Croácia,CRO,Luka Vušković,Luka Vušković,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
908,8,CRO-008,NORMAL,jogador,Seleções,Grupo L,Croácia,CRO,Josip Šutalo,Josip Šutalo,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
909,9,CRO-009,NORMAL,jogador,Seleções,Grupo L,Croácia,CRO,Kristijan Jakić,Kristijan Jakić,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
910,10,CRO-010,NORMAL,jogador,Seleções,Grupo L,Croácia,CRO,Luka Modrić,Luka Modrić,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
911,11,CRO-011,NORMAL,jogador,Seleções,Grupo L,Croácia,CRO,Mateo Kovačić,Mateo Kovačić,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
912,12,CRO-012,NORMAL,jogador,Seleções,Grupo L,Croácia,CRO,Martin Baturina,Martin Baturina,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
913,13,CRO-013,NORMAL,foto_do_time,Seleções,Grupo L,Croácia,CRO,Foto oficial do Croácia,,,Foto do time,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
914,14,CRO-014,NORMAL,jogador,Seleções,Grupo L,Croácia,CRO,Mario Pašalić,Mario Pašalić,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
915,15,CRO-015,NORMAL,jogador,Seleções,Grupo L,Croácia,CRO,Petar Sučić,Petar Sučić,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
916,16,CRO-016,NORMAL,jogador,Seleções,Grupo L,Croácia,CRO,Ivan Perišić,Ivan Perišić,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
917,17,CRO-017,NORMAL,jogador,Seleções,Grupo L,Croácia,CRO,Marco Pašalić,Marco Pašalić,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
918,18,CRO-018,NORMAL,jogador,Seleções,Grupo L,Croácia,CRO,Ante Budimir,Ante Budimir,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
919,19,CRO-019,NORMAL,jogador,Seleções,Grupo L,Croácia,CRO,Andrej Kramarić,Andrej Kramarić,,Jogador,https://www.cnnbrasil.com.br/esportes/futebol/copa-do-mundo/veja-todos-os-jogadores-que-estao-no-album-da-copa-do-mundo-2026/,OK
